瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),瘤搁柯档(∑C)
131,没林,2024-07-17 02:00,23.5,3.3,90,24.2
131,没林,2024-07-17 03:00,23.5,.6,90,24.3
131,没林,2024-07-17 04:00,24,,88,24.2
131,没林,2024-07-17 05:00,24.6,,85,24.2
131,没林,2024-07-17 06:00,24.7,0,84,24.3
131,没林,2024-07-17 07:00,25.2,0,82,25
131,没林,2024-07-17 08:00,26.6,0,76,27.6
131,没林,2024-07-17 09:00,27.5,0,75,29.2
131,没林,2024-07-17 10:00,28.5,,71,30.3
131,没林,2024-07-17 11:00,29.3,,69,31.7
131,没林,2024-07-17 12:00,30.7,,63,35.4
131,没林,2024-07-17 13:00,30.8,,65,33.4
131,没林,2024-07-17 14:00,30.3,,65,30.9
131,没林,2024-07-17 15:00,30,,68,29.6
131,没林,2024-07-17 16:00,30.5,,66,31.5
131,没林,2024-07-17 17:00,30.3,,66,29.9
131,没林,2024-07-17 18:00,30.2,,65,28.8
131,没林,2024-07-17 19:00,29.6,,69,27.7
131,没林,2024-07-17 20:00,29.2,,70,27
131,没林,2024-07-17 21:00,28.7,,72,26.5
131,没林,2024-07-17 22:00,28.6,,74,26.3
131,没林,2024-07-17 23:00,28.3,,73,26.2
131,没林,2024-07-18 00:00,28.2,0,74,26.1
131,没林,2024-07-18 01:00,28.1,,73,25.8
131,没林,2024-07-18 02:00,27.7,,74,25.7
131,没林,2024-07-18 03:00,27.4,,74,25.6
131,没林,2024-07-18 04:00,27.7,0,72,25.5
131,没林,2024-07-18 05:00,27.8,0,70,25.2
131,没林,2024-07-18 06:00,27.7,,71,25.2
131,没林,2024-07-18 07:00,27.7,0,71,25.3
131,没林,2024-07-18 08:00,27.2,.2,75,26.1
131,没林,2024-07-18 09:00,27.7,0,73,26.8
131,没林,2024-07-18 10:00,27.2,.1,77,26.7
131,没林,2024-07-18 11:00,25.2,5.4,87,25.5
131,没林,2024-07-18 12:00,25.4,1.9,86,26.3
131,没林,2024-07-18 13:00,24.6,15.2,90,25.8
131,没林,2024-07-18 14:00,25.7,6.1,88,27
131,没林,2024-07-18 15:00,26,2.3,88,26.3
131,没林,2024-07-18 16:00,26.3,1.3,83,26.1
131,没林,2024-07-18 17:00,26.3,,82,26.1
131,没林,2024-07-18 18:00,26.3,,82,26
131,没林,2024-07-18 19:00,26.2,,83,25.7
131,没林,2024-07-18 20:00,25.7,,85,25.3
131,没林,2024-07-18 21:00,25.7,,84,25.1
131,没林,2024-07-18 22:00,25.8,,83,25.2
131,没林,2024-07-18 23:00,25.8,,83,25.3
131,没林,2024-07-19 00:00,25.1,.2,89,25.2
131,没林,2024-07-19 01:00,25.1,.1,90,25.2
131,没林,2024-07-19 02:00,25.2,.2,89,25.2
131,没林,2024-07-19 03:00,25.2,.1,89,25.2
131,没林,2024-07-19 04:00,25.2,0,88,25.2
131,没林,2024-07-19 05:00,25.1,,88,25.1
131,没林,2024-07-19 06:00,24.9,,87,25.1
131,没林,2024-07-19 07:00,25,,87,25.7
131,没林,2024-07-19 08:00,25.5,,85,26.3
131,没林,2024-07-19 09:00,26.2,,81,27.5
131,没林,2024-07-19 10:00,27.1,,78,30
131,没林,2024-07-19 11:00,26.7,,80,28
131,没林,2024-07-19 12:00,27.6,,74,30.2
131,没林,2024-07-19 13:00,29.1,,67,35.9
131,没林,2024-07-19 14:00,30.3,,65,37.9
131,没林,2024-07-19 15:00,30.6,,59,36.7
131,没林,2024-07-19 16:00,29.6,,67,32.4
131,没林,2024-07-19 17:00,29.8,,67,32.7
131,没林,2024-07-19 18:00,29.2,,70,29.8
131,没林,2024-07-19 19:00,28.6,,72,27.6
131,没林,2024-07-19 20:00,27.2,,76,26.2
131,没林,2024-07-19 21:00,26.7,,77,25.3
131,没林,2024-07-19 22:00,26.1,,80,25.1
131,没林,2024-07-19 23:00,25.8,,80,24.7
131,没林,2024-07-20 00:00,25.5,,82,24.7
131,没林,2024-07-20 01:00,25.6,,82,24.7
131,没林,2024-07-20 02:00,25.7,,82,25.3
131,没林,2024-07-20 03:00,25.5,,83,25
131,没林,2024-07-20 04:00,25,,85,24.7
131,没林,2024-07-20 05:00,25,,84,24.5
131,没林,2024-07-20 06:00,25,,84,24.3
131,没林,2024-07-20 07:00,25.5,,84,25.7
131,没林,2024-07-20 08:00,27.1,,76,29.3
131,没林,2024-07-20 09:00,26.6,,78,27.3
131,没林,2024-07-20 10:00,25.1,3.2,87,25.8
131,没林,2024-07-20 11:00,24.6,2.9,88,25.6
131,没林,2024-07-20 12:00,26.2,.5,84,30.3
131,没林,2024-07-20 13:00,27.5,0,76,32.2
131,没林,2024-07-20 14:00,28.8,0,70,36
131,没林,2024-07-20 15:00,29.8,,67,34.5
131,没林,2024-07-20 16:00,30.8,,65,34.7
131,没林,2024-07-20 17:00,30.9,,66,32.6
131,没林,2024-07-20 18:00,31.2,,66,30.2
131,没林,2024-07-20 19:00,31,,66,28.5
131,没林,2024-07-20 20:00,30.3,,67,27.7
131,没林,2024-07-20 21:00,30,0,65,26.7
131,没林,2024-07-20 22:00,29.1,0,69,26.5
131,没林,2024-07-20 23:00,29.2,0,70,26.3
131,没林,2024-07-21 00:00,26.3,7,89,26.1
131,没林,2024-07-21 01:00,27.2,0,83,26.2
131,没林,2024-07-21 02:00,26.2,0,81,25.7
131,没林,2024-07-21 03:00,25.8,0,81,25.2
131,没林,2024-07-21 04:00,25.5,,81,24.7
131,没林,2024-07-21 05:00,25.1,,81,24.2
131,没林,2024-07-21 06:00,25.2,,79,24.3
131,没林,2024-07-21 07:00,25.5,,77,24.7
131,没林,2024-07-21 08:00,26.2,,78,26.2
131,没林,2024-07-21 09:00,26.7,,79,28
131,没林,2024-07-21 10:00,28.4,,75,33
131,没林,2024-07-21 11:00,29.3,,72,33.5
131,没林,2024-07-21 12:00,30.3,,70,34.5
131,没林,2024-07-21 13:00,30.6,,69,34.1
131,没林,2024-07-21 14:00,31.5,,63,36.1
131,没林,2024-07-21 15:00,31.8,,64,34.2
131,没林,2024-07-21 16:00,31.9,,64,34.6
131,没林,2024-07-21 17:00,31.8,,63,32.9
131,没林,2024-07-21 18:00,31.6,,64,30.2
131,没林,2024-07-21 19:00,30.3,,68,28.6
131,没林,2024-07-21 20:00,29.6,,73,27.7
131,没林,2024-07-21 21:00,29.2,,75,27.2
131,没林,2024-07-21 22:00,29,,77,27
131,没林,2024-07-21 23:00,28.7,,78,26.8
131,没林,2024-07-22 00:00,28.3,,79,26.7
131,没林,2024-07-22 01:00,28.5,,80,27.1
131,没林,2024-07-22 02:00,28.2,,81,27
131,没林,2024-07-22 03:00,27.6,,83,26.8
131,没林,2024-07-22 04:00,27.8,,79,26.2
131,没林,2024-07-22 05:00,27.8,,77,26
131,没林,2024-07-22 06:00,27.8,,77,26.1
131,没林,2024-07-22 07:00,28.2,,75,27.2
131,没林,2024-07-22 08:00,29.6,,70,30.5
131,没林,2024-07-22 09:00,29.9,,65,30.8
131,没林,2024-07-22 10:00,30.7,,60,33.2
131,没林,2024-07-22 11:00,30,,65,30.6
131,没林,2024-07-22 12:00,31.1,,63,34
131,没林,2024-07-22 13:00,31.5,,60,32.5
131,没林,2024-07-22 14:00,31.4,0,61,30.8
131,没林,2024-07-22 15:00,32.2,,60,32.8
131,没林,2024-07-22 16:00,32,,61,31.9
131,没林,2024-07-22 17:00,32.5,,61,32.9
131,没林,2024-07-22 18:00,31.7,,65,30.1
131,没林,2024-07-22 19:00,31.3,,66,29
131,没林,2024-07-22 20:00,31.1,,61,27.5
131,没林,2024-07-22 21:00,30.6,,61,26.7
131,没林,2024-07-22 22:00,30.2,,64,26.7
131,没林,2024-07-22 23:00,30.1,,63,26.3
131,没林,2024-07-23 00:00,29.7,,64,26
131,没林,2024-07-23 01:00,29.5,,64,25.7
131,没林,2024-07-23 02:00,29.2,,66,25.7
131,没林,2024-07-23 03:00,28.8,,68,25.8
131,没林,2024-07-23 04:00,28.3,0,71,25.7
131,没林,2024-07-23 05:00,28.2,,72,25.6
131,没林,2024-07-23 06:00,28.3,,71,25.7
131,没林,2024-07-23 07:00,28.7,,72,27.7
131,没林,2024-07-23 08:00,28,0,77,27.1
131,没林,2024-07-23 09:00,27.5,.3,82,27.7
131,没林,2024-07-23 10:00,27,1.6,86,27.5
131,没林,2024-07-23 11:00,27.1,1.2,86,28.1
131,没林,2024-07-23 12:00,27.1,2.3,87,28.3
131,没林,2024-07-23 13:00,28.1,.1,83,30.5
131,没林,2024-07-23 14:00,28.2,.5,83,30.6
131,没林,2024-07-23 15:00,28.6,0,80,30.3
131,没林,2024-07-23 16:00,28.2,0,81,29.3
131,没林,2024-07-23 17:00,27.7,.5,82,28.5
131,没林,2024-07-23 18:00,27.8,0,80,28
131,没林,2024-07-23 19:00,27.7,0,80,27.2
131,没林,2024-07-23 20:00,27.3,0,83,27
131,没林,2024-07-23 21:00,27.2,.1,84,26.6
131,没林,2024-07-23 22:00,27.2,,84,26.5
131,没林,2024-07-23 23:00,27.2,,84,26.5
131,没林,2024-07-24 00:00,27,,86,26.2
131,没林,2024-07-24 01:00,26.7,,86,26.2
131,没林,2024-07-24 02:00,26.6,,86,25.8
131,没林,2024-07-24 03:00,26.5,,87,26.1
131,没林,2024-07-24 04:00,26.6,,86,26.2
131,没林,2024-07-24 05:00,26.7,,85,26.2
131,没林,2024-07-24 06:00,26.7,,85,26.2
131,没林,2024-07-24 07:00,27.1,,83,27
131,没林,2024-07-24 08:00,28,,79,28.2
131,没林,2024-07-24 09:00,27.6,.2,84,27.7
131,没林,2024-07-24 10:00,28.2,0,79,31.1
131,没林,2024-07-24 11:00,30.1,,74,34.8
131,没林,2024-07-24 12:00,30.8,,70,35.1
131,没林,2024-07-24 13:00,31.7,,65,35.9
131,没林,2024-07-24 14:00,29.7,3,73,32.7
131,没林,2024-07-24 15:00,32.2,.8,72,38.3
131,没林,2024-07-24 16:00,32.6,,64,35.9
131,没林,2024-07-24 17:00,33,,63,35.4
131,没林,2024-07-24 18:00,32.2,,66,31.7
131,没林,2024-07-24 19:00,30.5,0,70,29.8
131,没林,2024-07-24 20:00,30.1,0,72,28.7
131,没林,2024-07-24 21:00,29.2,,75,27.7
131,没林,2024-07-24 22:00,28.8,,77,27.5
131,没林,2024-07-24 23:00,28.7,,76,27.2
131,没林,2024-07-25 00:00,28.2,,76,26.6
131,没林,2024-07-25 01:00,27.5,,80,26.3
131,没林,2024-07-25 02:00,27.2,,81,26.2
131,没林,2024-07-25 03:00,27,,83,26
131,没林,2024-07-25 04:00,26.7,,83,25.7
131,没林,2024-07-25 05:00,26.6,,84,25.6
131,没林,2024-07-25 06:00,26.1,,87,25.8
131,没林,2024-07-25 07:00,27.7,,79,28.8
131,没林,2024-07-25 08:00,29.5,,72,40.3
131,没林,2024-07-25 09:00,30.2,,70,38
131,没林,2024-07-25 10:00,30.7,,66,34.7
131,没林,2024-07-25 11:00,32.2,,60,42
131,没林,2024-07-25 12:00,32.3,,58,39.2
131,没林,2024-07-25 13:00,33.7,,54,45.9
131,没林,2024-07-25 14:00,33.7,,56,45.2
131,没林,2024-07-25 15:00,34.3,,52,45.9
131,没林,2024-07-25 16:00,34.5,,52,44.8
131,没林,2024-07-25 17:00,34.2,,52,38.2
131,没林,2024-07-25 18:00,34,,51,33.1
131,没林,2024-07-25 19:00,26.2,17.3,90,27.7
131,没林,2024-07-25 20:00,27.7,.3,85,27.9
131,没林,2024-07-25 21:00,27.3,,86,27.7
131,没林,2024-07-25 22:00,27.2,,85,27.6
131,没林,2024-07-25 23:00,27.5,,84,27.2
131,没林,2024-07-26 00:00,26.8,,87,27
131,没林,2024-07-26 01:00,26.6,,87,26.7
131,没林,2024-07-26 02:00,26.7,,88,26.5
131,没林,2024-07-26 03:00,25.8,,88,26
131,没林,2024-07-26 04:00,25.7,,89,25.7
131,没林,2024-07-26 05:00,25.7,,89,25.6
131,没林,2024-07-26 06:00,26.3,,85,25.9
131,没林,2024-07-26 07:00,27.7,,81,30.9
131,没林,2024-07-26 08:00,30.1,,68,37.9
131,没林,2024-07-26 09:00,31.2,,65,40.5
131,没林,2024-07-26 10:00,32.3,,59,41.8
131,没林,2024-07-26 11:00,33.3,,56,43
131,没林,2024-07-26 12:00,33.2,,58,37.3
131,没林,2024-07-26 13:00,33.6,,56,45.5
131,没林,2024-07-26 14:00,34.8,,52,45.9
131,没林,2024-07-26 15:00,33.6,,54,36
131,没林,2024-07-26 16:00,33.1,,57,33.2
131,没林,2024-07-26 17:00,27.8,.3,86,29.7
131,没林,2024-07-26 18:00,29.5,,78,32.4
131,没林,2024-07-26 19:00,29.8,0,73,29.7
131,没林,2024-07-26 20:00,29.2,0,73,28.2
131,没林,2024-07-26 21:00,29.4,,71,28
131,没林,2024-07-26 22:00,29.2,,73,27.8
131,没林,2024-07-26 23:00,29.2,,72,27.7
131,没林,2024-07-27 00:00,29.1,0,73,27.7
131,没林,2024-07-27 01:00,28.5,0,76,27.7
131,没林,2024-07-27 02:00,28,0,78,27.1
131,没林,2024-07-27 03:00,28,,78,27.1
131,没林,2024-07-27 04:00,27.7,,79,26.8
131,没林,2024-07-27 05:00,27.7,,78,26.7
131,没林,2024-07-27 06:00,27.7,,78,27.2
131,没林,2024-07-27 07:00,28.1,,77,28.4
131,没林,2024-07-27 08:00,28.8,,74,33
131,没林,2024-07-27 09:00,30,,70,36.5
131,没林,2024-07-27 10:00,31.2,,67,40.7
131,没林,2024-07-27 11:00,31.8,,64,44
131,没林,2024-07-27 12:00,32.7,,63,41.4
131,没林,2024-07-27 13:00,33.1,,61,42.5
131,没林,2024-07-27 14:00,30.7,1.7,72,38
131,没林,2024-07-27 15:00,28.5,0,82,32.8
131,没林,2024-07-27 16:00,29.3,0,75,33.3
131,没林,2024-07-27 17:00,30.4,,71,36
131,没林,2024-07-27 18:00,30,,74,32.1
131,没林,2024-07-27 19:00,30.1,,73,30.2
131,没林,2024-07-27 20:00,29.7,,77,28.6
131,没林,2024-07-27 21:00,29.2,,80,28.2
131,没林,2024-07-27 22:00,29.1,,79,28
131,没林,2024-07-27 23:00,29.2,,77,27.8
131,没林,2024-07-28 00:00,29.2,,75,27.8
131,没林,2024-07-28 01:00,29.1,,75,27.7
131,没林,2024-07-28 02:00,28.7,,76,27.5
131,没林,2024-07-28 03:00,28.3,,78,27.3
131,没林,2024-07-28 04:00,28.2,,77,27.2
131,没林,2024-07-28 05:00,28.1,,78,27.2
131,没林,2024-07-28 06:00,28.2,,77,27.6
131,没林,2024-07-28 07:00,28.2,,77,29.1
131,没林,2024-07-28 08:00,29.9,,69,38.5
131,没林,2024-07-28 09:00,31,,63,42.9
131,没林,2024-07-28 10:00,31.8,,62,44
131,没林,2024-07-28 11:00,32.5,,57,45.5
131,没林,2024-07-28 12:00,33.5,,54,48.7
131,没林,2024-07-28 13:00,33.5,,54,42.7
131,没林,2024-07-28 14:00,34.6,,50,49.3
131,没林,2024-07-28 15:00,34.4,,52,43.2
131,没林,2024-07-28 16:00,34.4,,52,42.8
131,没林,2024-07-28 17:00,33.7,,54,37.6
131,没林,2024-07-28 18:00,32.5,,61,32.9
131,没林,2024-07-28 19:00,31.1,,63,30
131,没林,2024-07-28 20:00,30.2,,68,28.2
131,没林,2024-07-28 21:00,29.6,,71,27.7
131,没林,2024-07-28 22:00,29.3,,71,27.5
131,没林,2024-07-28 23:00,29,,73,27.1
131,没林,2024-07-29 00:00,28.7,,72,26.8
131,没林,2024-07-29 01:00,28.5,,72,26.6
131,没林,2024-07-29 02:00,28.1,,71,26.1
131,没林,2024-07-29 03:00,27.8,,73,26.6
131,没林,2024-07-29 04:00,27.7,,74,26.8
131,没林,2024-07-29 05:00,27.5,,76,26.7
131,没林,2024-07-29 06:00,27.4,,77,27
131,没林,2024-07-29 07:00,28,,75,28.9
131,没林,2024-07-29 08:00,29.2,,71,38.1
131,没林,2024-07-29 09:00,29,,73,33.9
131,没林,2024-07-29 10:00,30,,70,41.7
131,没林,2024-07-29 11:00,30.8,,66,42.9
131,没林,2024-07-29 12:00,31.6,,62,44.9
131,没林,2024-07-29 13:00,32,,60,42.7
131,没林,2024-07-29 14:00,32.1,,61,41
131,没林,2024-07-29 15:00,31.3,,63,35.3
131,没林,2024-07-29 16:00,30.8,,66,34.7
131,没林,2024-07-29 17:00,31.5,,64,37.4
131,没林,2024-07-29 18:00,30.7,,67,32.9
131,没林,2024-07-29 19:00,29.9,,67,29.7
131,没林,2024-07-29 20:00,29.1,,71,27.7
131,没林,2024-07-29 21:00,28.3,,73,26.7
131,没林,2024-07-29 22:00,27.7,,76,26.6
131,没林,2024-07-29 23:00,27.6,,77,26.2
131,没林,2024-07-30 00:00,27.3,,79,26.2
131,没林,2024-07-30 01:00,27.1,,80,26.6
131,没林,2024-07-30 02:00,27.1,,79,26.7
131,没林,2024-07-30 03:00,27,,79,26.4
131,没林,2024-07-30 04:00,27.1,,78,26.6
131,没林,2024-07-30 05:00,27,,79,26.7
131,没林,2024-07-30 06:00,27,,80,26.7
131,没林,2024-07-30 07:00,27.2,,79,27.9
131,没林,2024-07-30 08:00,27.7,,76,30.5
131,没林,2024-07-30 09:00,28.3,,74,32
131,没林,2024-07-30 10:00,28.5,,74,32.8
131,没林,2024-07-30 11:00,29.4,,71,38.3
131,没林,2024-07-30 12:00,30.4,,67,43.5
131,没林,2024-07-30 13:00,31,,65,40.1
131,没林,2024-07-30 14:00,32.4,,60,50.1
131,没林,2024-07-30 15:00,32.2,,60,42
131,没林,2024-07-30 16:00,32.8,,58,41.9
131,没林,2024-07-30 17:00,33,,58,39
131,没林,2024-07-30 18:00,32.5,,59,33.2
131,没林,2024-07-30 19:00,31.2,,64,29.9
131,没林,2024-07-30 20:00,30.1,,68,28.1
131,没林,2024-07-30 21:00,29.2,,72,27.5
131,没林,2024-07-30 22:00,28.2,,77,26.8
131,没林,2024-07-30 23:00,27.7,,79,26.5
131,没林,2024-07-31 00:00,27.5,,79,26.5
131,没林,2024-07-31 01:00,27.2,,79,26.6
131,没林,2024-07-31 02:00,27.2,,78,26.8
131,没林,2024-07-31 03:00,27.2,,78,26.7
131,没林,2024-07-31 04:00,27.3,,78,26.8
131,没林,2024-07-31 05:00,27.3,,77,26.7
131,没林,2024-07-31 06:00,27.3,,78,26.7
131,没林,2024-07-31 07:00,27.7,,76,30.5
131,没林,2024-07-31 08:00,28.2,,75,34.5
131,没林,2024-07-31 09:00,28.7,,73,33.3
131,没林,2024-07-31 10:00,29.8,,69,40.8
131,没林,2024-07-31 11:00,30.3,,66,39
131,没林,2024-07-31 12:00,31.6,,64,39.1
131,没林,2024-07-31 13:00,32.7,,60,52.8
131,没林,2024-07-31 14:00,33.5,,56,49.2
131,没林,2024-07-31 15:00,33.9,,53,49.8
131,没林,2024-07-31 16:00,34,,55,44.8
131,没林,2024-07-31 17:00,34.1,,59,39.5
131,没林,2024-07-31 18:00,33.6,,58,34.2
131,没林,2024-07-31 19:00,32.9,,63,31.7
131,没林,2024-07-31 20:00,32.2,,66,30
131,没林,2024-07-31 21:00,31.3,,70,29.3
131,没林,2024-07-31 22:00,30.2,,74,28.9
131,没林,2024-07-31 23:00,29.6,,75,28
131,没林,2024-08-01 00:00,29,,75,27.5
131,没林,2024-08-01 01:00,28.5,,78,27.2
131,没林,2024-08-01 02:00,28,,80,26.8
131,没林,2024-08-01 03:00,28,,80,27.1
131,没林,2024-08-01 04:00,28.1,,79,27.2
131,没林,2024-08-01 05:00,27.9,,79,27
131,没林,2024-08-01 06:00,28.2,,76,27.3
131,没林,2024-08-01 07:00,28.8,,74,33.4
131,没林,2024-08-01 08:00,28.7,,73,30.7
131,没林,2024-08-01 09:00,29.1,,72,33.1
131,没林,2024-08-01 10:00,30.2,,69,42.3
131,没林,2024-08-01 11:00,31.2,,63,44.7
131,没林,2024-08-01 12:00,31.8,,63,44.2
131,没林,2024-08-01 13:00,32.7,,60,44.6
131,没林,2024-08-01 14:00,33.2,,57,48.9
131,没林,2024-08-01 15:00,33.9,,56,44.5
131,没林,2024-08-01 16:00,34.3,,55,47.3
131,没林,2024-08-01 17:00,34.1,,56,40.2
131,没林,2024-08-01 18:00,33.5,,59,33.2
131,没林,2024-08-01 19:00,33,,64,31.6
131,没林,2024-08-01 20:00,32,,68,29.8
131,没林,2024-08-01 21:00,31.7,,70,29.2
131,没林,2024-08-01 22:00,31.1,,73,29
131,没林,2024-08-01 23:00,30,,79,28.6
131,没林,2024-08-02 00:00,29.7,,79,28.7
131,没林,2024-08-02 01:00,29.3,,80,28.2
131,没林,2024-08-02 02:00,29.2,,79,28.2
131,没林,2024-08-02 03:00,29.1,,79,28.3
131,没林,2024-08-02 04:00,28.7,,80,28
131,没林,2024-08-02 05:00,28.7,,80,28.2
131,没林,2024-08-02 06:00,28.6,,81,28.2
131,没林,2024-08-02 07:00,29.4,,78,31.1
131,没林,2024-08-02 08:00,29.5,,78,32.9
131,没林,2024-08-02 09:00,30.2,,73,33.9
131,没林,2024-08-02 10:00,31.1,,68,42.7
131,没林,2024-08-02 11:00,32.3,,62,46.2
131,没林,2024-08-02 12:00,33.6,,59,57.9
131,没林,2024-08-02 13:00,33.8,,60,57.3
131,没林,2024-08-02 14:00,33.5,,59,49.5
131,没林,2024-08-02 15:00,33.6,,60,44.9
131,没林,2024-08-02 16:00,33.6,,61,43.3
131,没林,2024-08-02 17:00,33.4,,65,43.2
131,没林,2024-08-02 18:00,33.5,,66,38.2
131,没林,2024-08-02 19:00,32.7,,68,33.7
131,没林,2024-08-02 20:00,32,,70,31.2
131,没林,2024-08-02 21:00,31.3,,73,30.5
131,没林,2024-08-02 22:00,30.7,,75,29.7
131,没林,2024-08-02 23:00,30.2,,77,29.2
131,没林,2024-08-03 00:00,29.7,,79,29.2
131,没林,2024-08-03 01:00,29.2,,81,28.8
131,没林,2024-08-03 02:00,29,,82,28.8
131,没林,2024-08-03 03:00,28.7,,83,28.7
131,没林,2024-08-03 04:00,28.7,,83,28.7
131,没林,2024-08-03 05:00,28.5,,85,28.7
131,没林,2024-08-03 06:00,28.5,0,85,28.7
131,没林,2024-08-03 07:00,28.5,0,84,30.1
131,没林,2024-08-03 08:00,29,,82,33.5
131,没林,2024-08-03 09:00,30.1,,77,43.8
131,没林,2024-08-03 10:00,30.8,,72,42.4
131,没林,2024-08-03 11:00,33,,62,55.8
131,没林,2024-08-03 12:00,33,,60,50.8
131,没林,2024-08-03 13:00,34,,57,62.7
131,没林,2024-08-03 14:00,35,,55,63.2
131,没林,2024-08-03 15:00,35.3,,54,59.6
131,没林,2024-08-03 16:00,35,,52,51.5
131,没林,2024-08-03 17:00,35.2,,53,48.2
131,没林,2024-08-03 18:00,34.8,,52,39
131,没林,2024-08-03 19:00,33.4,,57,34
131,没林,2024-08-03 20:00,32.7,,61,31.6
131,没林,2024-08-03 21:00,31.3,,66,30.3
131,没林,2024-08-03 22:00,30.9,,66,29.5
131,没林,2024-08-03 23:00,30.5,,68,29
131,没林,2024-08-04 00:00,30.1,,69,28.5
131,没林,2024-08-04 01:00,29.5,,73,28.1
131,没林,2024-08-04 02:00,29,,73,27.6
131,没林,2024-08-04 03:00,28.4,,77,27.3
131,没林,2024-08-04 04:00,28,,79,27.1
131,没林,2024-08-04 05:00,27.8,,79,26.7
131,没林,2024-08-04 06:00,27.2,,85,27.1
131,没林,2024-08-04 07:00,28.1,,83,31.1
131,没林,2024-08-04 08:00,29.2,,77,37.9
131,没林,2024-08-04 09:00,30.9,,72,47.1
131,没林,2024-08-04 10:00,31.6,,69,48.2
131,没林,2024-08-04 11:00,32.9,,66,46.7
131,没林,2024-08-04 12:00,33.3,,63,48.9
131,没林,2024-08-04 13:00,33.5,,60,39.7
131,没林,2024-08-04 14:00,35.2,,55,53.3
131,没林,2024-08-04 15:00,36.2,,51,59.6
131,没林,2024-08-04 16:00,36.4,,51,57.9
131,没林,2024-08-04 17:00,35.9,,51,50.8
131,没林,2024-08-04 18:00,34.4,0,57,38.9
131,没林,2024-08-04 19:00,32.1,,61,34
131,没林,2024-08-04 20:00,31.4,,67,31.9
131,没林,2024-08-04 21:00,31.1,,68,31.3
131,没林,2024-08-04 22:00,30.7,,69,30.5
131,没林,2024-08-04 23:00,30.5,,70,29.8
131,没林,2024-08-05 00:00,30.1,,72,29.6
131,没林,2024-08-05 01:00,29.6,,74,28.8
131,没林,2024-08-05 02:00,29.5,,75,28.8
131,没林,2024-08-05 03:00,29.1,,76,28.5
131,没林,2024-08-05 04:00,28.8,,77,28.5
131,没林,2024-08-05 05:00,28.8,,76,28.3
131,没林,2024-08-05 06:00,28.6,,77,28.3
131,没林,2024-08-05 07:00,28.9,,76,30.9
131,没林,2024-08-05 08:00,29.6,,73,36.4
131,没林,2024-08-05 09:00,30.9,,68,46.8
131,没林,2024-08-05 10:00,30.9,,70,40.4
131,没林,2024-08-05 11:00,32.8,,61,55.8
131,没林,2024-08-05 12:00,34.2,,56,63.6
131,没林,2024-08-05 13:00,34.4,,54,58.6
131,没林,2024-08-05 14:00,35.1,,54,62.1
131,没林,2024-08-05 15:00,35.5,,52,62.2
131,没林,2024-08-05 16:00,33,,59,40.8
131,没林,2024-08-05 17:00,26.6,27.5,87,28.2
131,没林,2024-08-05 18:00,27.5,3.6,83,29
131,没林,2024-08-05 19:00,24.2,22.2,87,26.4
131,没林,2024-08-05 20:00,25,6.1,84,26.7
131,没林,2024-08-05 21:00,25.8,0,78,26.8
131,没林,2024-08-05 22:00,25.2,0,85,26.7
131,没林,2024-08-05 23:00,25.9,,81,26.6
131,没林,2024-08-06 00:00,25.7,,82,26.6
131,没林,2024-08-06 01:00,25.5,,86,26.2
131,没林,2024-08-06 02:00,25.5,,85,26.2
131,没林,2024-08-06 03:00,25.3,,83,26
131,没林,2024-08-06 04:00,25.1,,86,25.8
131,没林,2024-08-06 05:00,24.7,,86,25.6
131,没林,2024-08-06 06:00,25,,85,25.6
131,没林,2024-08-06 07:00,25.8,,81,26.6
131,没林,2024-08-06 08:00,27,,78,30.3
131,没林,2024-08-06 09:00,28.1,,74,34.2
131,没林,2024-08-06 10:00,29.4,,71,36
131,没林,2024-08-06 11:00,31.5,,58,40.5
131,没林,2024-08-06 12:00,32,,59,41.4
131,没林,2024-08-06 13:00,32.5,,55,39.5
131,没林,2024-08-06 14:00,32.5,,59,38.4
131,没林,2024-08-06 15:00,32.7,,59,37.1
131,没林,2024-08-06 16:00,33.4,,57,35.2
131,没林,2024-08-06 17:00,32.9,,58,33.3
131,没林,2024-08-06 18:00,32.9,,58,31.7
131,没林,2024-08-06 19:00,32.2,,58,29.7
131,没林,2024-08-06 20:00,31.9,,59,28.8
131,没林,2024-08-06 21:00,30.8,,68,28.5
131,没林,2024-08-06 22:00,29.8,,73,28.2
131,没林,2024-08-06 23:00,29.4,,74,28.1
131,没林,2024-08-07 00:00,28.8,,78,27.8
131,没林,2024-08-07 01:00,28.4,,80,27.7
131,没林,2024-08-07 02:00,28.2,,80,27.5
131,没林,2024-08-07 03:00,27.7,,81,27.2
131,没林,2024-08-07 04:00,27.3,,82,27.1
131,没林,2024-08-07 05:00,26.9,,84,26.8
131,没林,2024-08-07 06:00,26.8,,83,26.7
131,没林,2024-08-07 07:00,27.9,,80,28.5
131,没林,2024-08-07 08:00,28.8,,75,30.6
131,没林,2024-08-07 09:00,30.2,,73,36.1
131,没林,2024-08-07 10:00,30.9,,72,35.6
131,没林,2024-08-07 11:00,31.8,,65,39
131,没林,2024-08-07 12:00,33,,59,42
131,没林,2024-08-07 13:00,33.2,,58,37.1
131,没林,2024-08-07 14:00,33.9,0,54,40.3
131,没林,2024-08-07 15:00,33.5,,57,36.5
131,没林,2024-08-07 16:00,33.5,,58,33.9
